"Longitude","Latitude","year","PubMedID","Tested","Present","realised","86","184","1246"
27.1647,-16.2408,2017,"39500918",31,0,"YXX",1,0,0
32.5333,1.98333,1998,"16112915",31,20,"YXX",1,0,0
33.3306,2.98472,2018,"33146722",31,5,"XXY",0,0,1
33.3306,2.98472,2018,"33146722",31,22,"XFX",0,1,0
34.1811,0.692778,2018,"33146722",31,15,"XFX",0,1,0
34.1811,0.692778,2018,"33146722",31,0,"YXX",1,0,0
34.194,-0.3529,2016,"37452073",31,5,"XXY",0,0,1
34.194,-0.3529,2016,"37452073",31,14,"XFX",0,1,0
34.194,-0.3529,2016,"37452073",31,0,"YXX",1,0,0
35.2877,-0.367868,2014,"32201636",31,4,"YXX",1,0,0
35.42,13.85,1999,"12793642",31,27,"YXX",1,0,0
38.6667,-6.4,2010,"23506218",31,18,"XFX",0,1,0
38.6667,-6.4,2010,"23506218",31,8,"YXX",1,0,0
38.7158,7.931,2021,"40681807",31,31,"XFX",0,1,0
46.6843,-16.1008,2018,"34732201",31,9,"YXX",1,0,0
49.4167,-18.15,2006,"19704124",31,19,"YXX",1,0,0
49.4167,-18.15,2006,"19704124",31,24,"XFX",0,1,0
49.4167,-18.15,2006,"19704124",31,8,"XXY",0,0,1
-17.4519,14.6867,2023,"39846779",30,20,"XFX",0,1,0
-17.4519,14.6867,2023,"39846779",30,1,"YXX",1,0,0
-15.6178,11.8817,2014,"31907183",30,3,"YXX",1,0,0
-15.5946,11.8503,2014,"31907183",30,3,"YXX",1,0,0
-15.5386,11.9608,1992,"17467343",30,21,"YXX",1,0,0
3.67,6.66389,2014,"39841324",30,0,"XXY",0,0,1
3.67,6.66389,2014,"39841324",30,2,"YXX",1,0,0
9.6022,11.8246,2014,"33359205",30,4,"XFX",0,1,0
9.6022,11.8246,2014,"33359205",30,5,"YXX",1,0,0
32.8,3.53333,2018,"33146722",30,0,"YXX",1,0,0
33.3306,2.98472,2018,"33146722",30,1,"YXX",1,0,0
34.1811,0.692778,2019,"33146722",30,0,"YXX",1,0,0
34.8045,-11.2911,2017,"33107096",30,9,"XFX",0,1,0
35.5658,10.7803,2014,"28746333",30,0,"XXY",0,0,1
35.5658,10.7803,2014,"28746333",30,26,"XFX",0,1,0
35.5658,10.7803,2014,"28746333",30,2,"YXX",1,0,0
38.7158,7.931,2021,"40681807",30,0,"YXX",1,0,0
43.2473,-11.7172,2001,"15638145",30,30,"YXX",1,0,0
46.6843,-16.1008,2018,"34732201",30,3,"XXY",0,0,1
3.67,6.66389,2014,"39841324",30,0,"XFX",0,1,0
-17.4,14.75,2000,"38982475",29,6,"XFX",0,1,0
3.38457,6.51941,2008,"25928117",29,0,"XXY",0,0,1
7.48333,9.06667,2018,"36106887",29,19,"XFX",0,1,0
7.48333,9.06667,2018,"36106887",29,2,"YXX",1,0,0
11.5593,1.59513,2005,"25249358",29,25,"YXX",1,0,0
13.2344,-8.83833,2014,"29941645",29,14,"XFX",0,1,0
13.2344,-8.83833,2014,"29941645",29,4,"YXX",1,0,0
27.1647,-16.2408,2017,"39500918",29,16,"XFX",0,1,0
27.1763,-16.3403,2016,"39500918",29,2,"XXY",0,0,1
27.1763,-16.3403,2016,"39500918",29,13,"XFX",0,1,0
29.925,-0.79,1998,"16112915",29,26,"YXX",1,0,0
30.2549,0.589668,1998,"16112915",29,27,"YXX",1,0,0
32.8011,2.42861,2018,"33146722",29,24,"XFX",0,1,0
34.1321,3.51472,2018,"33146722",29,24,"XFX",0,1,0
34.1321,3.51472,2018,"33146722",29,1,"YXX",1,0,0
34.1811,0.692778,1998,"16112915",29,27,"YXX",1,0,0
34.1811,0.692778,2016,"28923866",29,7,"XXY",0,0,1
34.1811,0.692778,2016,"28923866",29,15,"XFX",0,1,0
34.1811,0.692778,2016,"28923866",29,1,"YXX",1,0,0
35.2877,-0.367868,2008,"32201636",29,10,"XFX",0,1,0
37.2335,7.7655,2021,"40681807",29,0,"XXY",0,0,1
37.2335,7.7655,2021,"40681807",29,29,"XFX",0,1,0
37.2335,7.7655,2021,"40681807",29,0,"YXX",1,0,0
38.8,-10.717,1999,"12798014",29,25,"YXX",1,0,0
0.46,7.15,2004,"24172030",28,3,"XXY",0,0,1
0.46,7.15,2004,"24172030",28,22,"XFX",0,1,0
3.38457,6.51941,2011,"26808627",28,7,"YXX",1,0,0
13.2344,-8.83833,2007,"20565881",28,19,"YXX",1,0,0
13.2344,-8.83833,2011,"26670642",28,9,"YXX",1,0,0
13.2344,-8.83833,2015,"31358591",28,1,"XXY",0,0,1
13.2344,-8.83833,2015,"31358591",28,9,"XFX",0,1,0
13.2344,-8.83833,2015,"31358591",28,3,"YXX",1,0,0
15.2833,-4.26667,2014,"30259821",28,8,"YXX",1,0,0
27.0443,-16.4361,2016,"39500918",28,22,"XFX",0,1,0
30.0867,0.172391,2019,"33146722",28,3,"XXY",0,0,1
30.9614,3.41397,2018,"33146722",28,2,"XXY",0,0,1
32.8011,2.42861,2018,"33146722",28,0,"YXX",1,0,0
34.7519,0.282731,2003,"29363453",28,20,"XXY",0,0,1
34.7519,0.282731,2003,"29363453",28,18,"XFX",0,1,0
34.7519,0.282731,2003,"29363453",28,22,"YXX",1,0,0
34.8045,-11.2911,2017,"33107096",28,0,"YXX",1,0,0
35.1333,-0.0833333,2006,"19398039",28,27,"XXY",0,0,1
35.1333,-0.0833333,2006,"19398039",28,20,"XFX",0,1,0
35.1333,-0.0833333,2006,"19398039",28,20,"YXX",1,0,0
35.2877,-0.367868,2012,"30376843",28,0,"YXX",1,0,0
39.85,-3.63333,2002,"19450282",28,15,"YXX",1,0,0
3.38457,6.51941,2011,"26808627",28,8,"XFX",0,1,0
3.38457,6.51941,2011,"26808627",28,0,"XXY",0,0,1
13.2344,-8.83833,2007,"20565881",28,4,"XFX",0,1,0
13.2344,-8.83833,2007,"20565881",28,0,"XXY",0,0,1
15.2833,-4.26667,2014,"30259821",28,9,"XFX",0,1,0
15.2833,-4.26667,2014,"30259821",28,2,"XXY",0,0,1
-17.4,14.75,2000,"38982475",27,8,"YXX",1,0,0
-16.6944,13.4695,1996,"10802315",27,0,"XXY",0,0,1
-16.6944,13.4695,1996,"10802315",27,12,"XFX",0,1,0
-16.6944,13.4695,1996,"10802315",27,11,"YXX",1,0,0
-12.1833,12.55,2021,"39846779",27,19,"XFX",0,1,0
-12.1833,12.55,2021,"39846779",27,1,"YXX",1,0,0
-1.1,10.9,2004,"24172030",27,1,"XXY",0,0,1
-1.1,10.9,2004,"24172030",27,7,"XFX",0,1,0
11.5167,3.86667,2014,"30259821",27,12,"YXX",1,0,0
14.4,-18.4,2023,"40744004",27,0,"XXY",0,0,1
14.4,-18.4,2023,"40744004",27,15,"XFX",0,1,0
14.4,-18.4,2023,"40744004",27,0,"YXX",1,0,0
14.4,-18.4,2023,"null",27,0,"XXY",0,0,1
14.4,-18.4,2023,"null",27,15,"XFX",0,1,0
14.4,-18.4,2023,"null",27,0,"YXX",1,0,0
14.7667,14.7667,2007,"22430961",27,0,"XXY",0,0,1
14.7667,14.7667,2007,"22430961",27,13,"XFX",0,1,0
14.7667,14.7667,2007,"22430961",27,2,"YXX",1,0,0
29.7426,-0.819525,2019,"33146722",27,4,"XXY",0,0,1
29.7426,-0.819525,2019,"33146722",27,0,"YXX",1,0,0
34.0836,14.1122,2007,"20682863",27,23,"YXX",1,0,0
35.2877,-0.367868,2008,"32201636",27,16,"YXX",1,0,0
39.2026,-6.16592,2013,"25917493",27,18,"YXX",1,0,0
39.9076,-3.50814,2018,"37456906",27,22,"XFX",0,1,0
39.9076,-3.50814,2018,"37456906",27,0,"YXX",1,0,0
42.5903,11.8251,2023,"39596860",27,0,"XXY",0,0,1
42.5903,11.8251,2023,"39596860",27,26,"XFX",0,1,0
42.5903,11.8251,2023,"39596860",27,0,"YXX",1,0,0
46.05,-18.7698,2004,"17556614",27,17,"YXX",1,0,0
11.5167,3.86667,2014,"30259821",27,15,"XFX",0,1,0
11.5167,3.86667,2014,"30259821",27,2,"XXY",0,0,1
3.38457,6.51941,2016,"31533729",26,22,"XFX",0,1,0
3.38457,6.51941,2016,"31533729",26,2,"YXX",1,0,0
7.48333,9.06667,2014,"29941645",26,15,"XFX",0,1,0
7.48333,9.06667,2014,"29941645",26,4,"YXX",1,0,0
7.48333,9.06667,2014,"33968801",26,1,"XXY",0,0,1
7.48333,9.06667,2014,"33968801",26,16,"XFX",0,1,0
7.48333,9.06667,2014,"33968801",26,6,"YXX",1,0,0
7.48333,9.06667,2017,"33968801",26,0,"XXY",0,0,1
7.48333,9.06667,2017,"33968801",26,13,"XFX",0,1,0
7.48333,9.06667,2017,"33968801",26,0,"YXX",1,0,0
11.2666,2.3815,2017,"33940188",26,0,"XXY",0,0,1
11.2666,2.3815,2017,"33940188",26,2,"XFX",0,1,0
11.2666,2.3815,2017,"33940188",26,3,"YXX",1,0,0
11.5167,3.86667,2014,"29436339",26,7,"YXX",1,0,0
15.2833,-4.26667,2015,"28420403",26,0,"XXY",0,0,1
15.2833,-4.26667,2015,"28420403",26,14,"XFX",0,1,0
15.2833,-4.26667,2015,"28420403",26,7,"YXX",1,0,0
30.0867,0.172391,2019,"33146722",26,18,"XFX",0,1,0
34.1811,0.692778,2019,"33146722",26,5,"XXY",0,0,1
34.1811,0.692778,2019,"33146722",26,16,"XFX",0,1,0
35.2877,-0.367868,2013,"32201636",26,19,"XFX",0,1,0
35.2877,-0.367868,2013,"32201636",26,4,"YXX",1,0,0
39.2026,-6.16592,2013,"25917493",26,9,"XFX",0,1,0
46.9667,-16.1333,2004,"17556614",26,14,"YXX",1,0,0
3.33845,6.54083,2014,"39841324",25,2,"XXY",0,0,1
3.33845,6.54083,2014,"39841324",25,4,"YXX",1,0,0
10.2404,-0.701546,2001,"12049468",25,23,"YXX",1,0,0
29.7426,-0.819525,2019,"33146722",25,9,"XFX",0,1,0
30.0867,0.172391,2019,"33146722",25,0,"YXX",1,0,0
30.91,3.03,2018,"33146722",25,9,"XXY",0,0,1
32,1,1994,"10747279",25,14,"YXX",1,0,0
33.9602,1.91601,2019,"33146722",25,3,"XXY",0,0,1
33.9602,1.91601,2019,"33146722",25,16,"XFX",0,1,0
33.9602,1.91601,2019,"33146722",25,0,"YXX",1,0,0
3.33845,6.54083,2014,"39841324",25,0,"XFX",0,1,0
-16.6162,13.4695,1996,"11085219",24,8,"YXX",1,0,0
-0.2704,5.7206,2018,"33163636",24,4,"XXY",0,0,1
-0.2704,5.7206,2018,"33163636",24,1,"XFX",0,1,0
-0.2704,5.7206,2018,"33163636",24,1,"YXX",1,0,0
3.233,6.6909,2017,"31308714",24,8,"YXX",1,0,0
30.9614,3.41397,2018,"33146722",24,17,"XFX",0,1,0
34.0217,0.2225,2022,"40739505",24,0,"XXY",0,0,1
34.0217,0.2225,2022,"40739505",24,19,"XFX",0,1,0
34.0217,0.2225,2022,"40739505",24,0,"YXX",1,0,0
13.2344,-8.83833,2014,"31358591",23,0,"XXY",0,0,1
13.2344,-8.83833,2014,"31358591",23,6,"XFX",0,1,0
13.2344,-8.83833,2014,"31358591",23,3,"YXX",1,0,0
15.3139,-4.33167,2018,"33933099",23,14,"XFX",0,1,0
15.3139,-4.33167,2018,"33933099",23,1,"YXX",1,0,0
30.9614,3.41397,2018,"33146722",23,0,"YXX",1,0,0
31.395,0.5575,2019,"33146722",23,8,"XXY",0,0,1
31.395,0.5575,2019,"33146722",23,3,"XFX",0,1,0
32.8011,2.42861,2019,"33146722",23,0,"XXY",0,0,1
32.8011,2.42861,2019,"33146722",23,17,"XFX",0,1,0
38.4922,-11.1448,2017,"33107096",23,0,"XXY",0,0,1
39.85,-3.63333,2001,"19450282",23,21,"YXX",1,0,0
-10.8046,6.29582,2014,"30259821",22,16,"YXX",1,0,0
-0.2,5.55,2014,"29436339",22,0,"YXX",1,0,0
30.91,3.03,2018,"33146722",22,15,"XFX",0,1,0
31.395,0.5575,2019,"33146722",22,0,"YXX",1,0,0
32.8011,2.42861,2019,"33146722",22,0,"YXX",1,0,0
32.8333,1.63333,2018,"33146722",22,4,"XXY",0,0,1
34.5346,10.058,2016,"31539706",22,5,"YXX",1,0,0
39.2026,-6.16592,2013,"25917493",22,10,"XXY",0,0,1
39.85,-3.63333,1998,"19450282",22,19,"YXX",1,0,0
39.85,-3.63333,1999,"19450282",22,16,"YXX",1,0,0
-10.8046,6.29582,2014,"30259821",22,11,"XFX",0,1,0
-10.8046,6.29582,2014,"30259821",22,2,"XXY",0,0,1
-15.5386,11.9608,2005,"17467343",21,10,"YXX",1,0,0
-4.03333,5.31667,1997,"11356518",21,8,"YXX",1,0,0
27.0096,-16.5745,2017,"39500918",21,0,"XXY",0,0,1
28.2037,-15.4165,2014,"30259821",21,3,"YXX",1,0,0
30.0867,0.172391,2018,"33146722",21,5,"XXY",0,0,1
32.8,3.53333,2019,"33146722",21,1,"XXY",0,0,1
32.8,3.53333,2019,"33146722",21,16,"XFX",0,1,0
32.8,3.53333,2019,"33146722",21,0,"YXX",1,0,0
28.2037,-15.4165,2014,"30259821",21,4,"XFX",0,1,0
28.2037,-15.4165,2014,"30259821",21,0,"XXY",0,0,1
-12.1833,12.55,2023,"39846779",20,13,"XFX",0,1,0
-12.1833,12.55,2023,"39846779",20,1,"YXX",1,0,0
-10.8014,6.31333,2014,"29941645",20,14,"XFX",0,1,0
-10.8014,6.31333,2014,"29941645",20,9,"YXX",1,0,0
-2.52147,10.0621,2010,"24172030",20,1,"XXY",0,0,1
-2.52147,10.0621,2010,"24172030",20,11,"XFX",0,1,0
-2.52147,10.0621,2010,"24172030",20,5,"YXX",1,0,0
-1.24723,5.10506,2010,"24172030",20,7,"XXY",0,0,1
-1.24723,5.10506,2010,"24172030",20,16,"XFX",0,1,0
-1.24723,5.10506,2010,"24172030",20,10,"YXX",1,0,0
-1.1,10.9,2010,"24172030",20,3,"XXY",0,0,1
-1.1,10.9,2010,"24172030",20,10,"XFX",0,1,0
-1.1,10.9,2010,"24172030",20,3,"YXX",1,0,0
-0.01667,9.4333,2010,"24172030",20,3,"XXY",0,0,1
-0.01667,9.4333,2010,"24172030",20,8,"XFX",0,1,0
-0.01667,9.4333,2010,"24172030",20,2,"YXX",1,0,0
15.3139,-4.33167,2014,"29941645",20,10,"XFX",0,1,0
15.3139,-4.33167,2014,"29941645",20,6,"YXX",1,0,0
26.9833,-16.75,2021,"39802768",20,7,"XFX",0,1,0
30.0867,0.172391,2018,"33146722",20,13,"XFX",0,1,0
30.0867,0.172391,2018,"33146722",20,0,"YXX",1,0,0
30.91,3.03,2018,"33146722",20,0,"YXX",1,0,0
32.4325,15.5018,2018,"33160417",20,0,"XXY",0,0,1
32.4325,15.5018,2018,"33160417",20,16,"XFX",0,1,0
32.4325,15.5018,2018,"33160417",20,11,"YXX",1,0,0
34.7795,-0.6766,2008,"32201636",20,13,"YXX",1,0,0
38.3438,-4.75269,2013,"26152336",20,9,"YXX",1,0,0
38.4922,-11.1448,2017,"33107096",20,8,"XFX",0,1,0
39.85,-3.63333,2000,"19450282",20,13,"YXX",1,0,0
-16.9667,14.4167,2008,"23617576",19,13,"XFX",0,1,0
-16.9667,14.4167,2008,"23617576",19,0,"YXX",1,0,0
-0.3302,5.6417,2018,"33163636",19,2,"XXY",0,0,1
-0.3302,5.6417,2018,"33163636",19,6,"XFX",0,1,0
-0.3302,5.6417,2018,"33163636",19,6,"YXX",1,0,0
27.0096,-16.5745,2017,"39500918",19,7,"XFX",0,1,0
27.0096,-16.5745,2017,"39500918",19,0,"YXX",1,0,0
27.1647,-16.2408,2016,"39500918",19,4,"XFX",0,1,0
27.1763,-16.3403,2017,"39500918",19,0,"XXY",0,0,1
34.1321,3.51472,2019,"33146722",19,12,"XFX",0,1,0
34.7795,-0.6766,2008,"32201636",19,9,"XFX",0,1,0
-15.5386,11.9608,1993,"17467343",18,9,"YXX",1,0,0
-1.983,5.3,2008,"24172030",18,2,"XXY",0,0,1
-1.983,5.3,2008,"24172030",18,12,"XFX",0,1,0
-1.983,5.3,2008,"24172030",18,12,"YXX",1,0,0
-0.102998,5.88169,2017,"31315304",18,8,"XFX",0,1,0
-0.102998,5.88169,2017,"31315304",18,1,"YXX",1,0,0
7.48333,9.06667,2012,"33968801",18,0,"XXY",0,0,1
7.48333,9.06667,2012,"33968801",18,14,"XFX",0,1,0
7.48333,9.06667,2012,"33968801",18,7,"YXX",1,0,0
7.48333,9.06667,2018,"33933099",18,14,"XFX",0,1,0
7.48333,9.06667,2018,"33933099",18,2,"YXX",1,0,0
13.2344,-8.83833,2017,"31358591",18,0,"XXY",0,0,1
13.2344,-8.83833,2017,"31358591",18,7,"XFX",0,1,0
13.2344,-8.83833,2017,"31358591",18,1,"YXX",1,0,0
15.2833,-4.26667,2014,"29436339",18,2,"YXX",1,0,0
15.3139,-4.33167,2014,"29436339",18,4,"YXX",1,0,0
26.9833,-16.75,2021,"39802768",18,0,"YXX",1,0,0
27.0579,-16.3074,2016,"39500918",18,3,"XFX",0,1,0
27.1763,-16.3403,2016,"39500918",18,0,"YXX",1,0,0
27.1763,-16.3403,2017,"39500918",18,0,"YXX",1,0,0
29.9856,-1.24196,2017,"30559133",18,11,"XFX",0,1,0
29.9856,-1.24196,2017,"30559133",18,0,"YXX",1,0,0
30.91,3.03,2019,"33146722",18,0,"YXX",1,0,0
33.9446,-9.55629,2017,"33107096",18,0,"XXY",0,0,1
34.4492,1.39583,2019,"33146722",18,3,"XXY",0,0,1
34.55,-0.0428065,2003,"29363453",18,12,"XXY",0,0,1
34.55,-0.0428065,2003,"29363453",18,11,"XFX",0,1,0
34.55,-0.0428065,2003,"29363453",18,12,"YXX",1,0,0
35.2877,-0.367868,2012,"32201636",18,12,"XFX",0,1,0
35.7435,0.4897,2014,"32201636",18,9,"XFX",0,1,0
38.4922,-11.1448,2017,"33107096",18,0,"YXX",1,0,0
38.7918,-5.17594,2003,"25890383",18,13,"YXX",1,0,0
38.7918,-5.17594,2003,"25890383",18,0,"XFX",0,1,0
38.7918,-5.17594,2003,"25890383",18,13,"XXY",0,0,1
-8,12.65,1997,"11356518",17,8,"YXX",1,0,0
16.0519,1.61241,2013,"30121345",17,2,"YXX",1,0,0
27.0018,-16.3811,2017,"39500918",17,0,"XXY",0,0,1
27.0579,-16.3074,2016,"39500918",17,0,"XXY",0,0,1
27.0579,-16.3074,2016,"39500918",17,0,"YXX",1,0,0
29.9856,-1.24196,2017,"30559133",17,16,"XXY",0,0,1
32.8333,1.63333,2018,"33146722",17,12,"XFX",0,1,0
34.4492,1.39583,2019,"33146722",17,5,"XFX",0,1,0
38.4404,-5.16156,2010,"22144430",17,7,"XFX",0,1,0
38.4404,-5.16156,2010,"22144430",17,11,"YXX",1,0,0
16.0519,1.61241,2013,"30121345",17,9,"XFX",0,1,0
16.0519,1.61241,2013,"30121345",17,0,"XXY",0,0,1
15.3139,-4.33167,2014,"30259821",16,4,"YXX",1,0,0
27.0579,-16.3074,2016,"39500918",16,5,"XFX",0,1,0
27.1763,-16.3403,2017,"39500918",16,16,"XFX",0,1,0
30.91,3.03,2019,"33146722",16,2,"XXY",0,0,1
30.91,3.03,2019,"33146722",16,11,"XFX",0,1,0
31.9027,-28.6914,2012,"23272998",16,0,"YXX",1,0,0
33.7,-13.95,2012,"28264857",16,0,"XXY",0,0,1
33.7,-13.95,2012,"28264857",16,13,"XFX",0,1,0
33.7,-13.95,2012,"28264857",16,0,"YXX",1,0,0
34.1811,0.692778,2007,"24610872",16,7,"XXY",0,0,1
34.1811,0.692778,2007,"24610872",16,11,"XFX",0,1,0
34.1811,0.692778,2007,"24610872",16,12,"YXX",1,0,0
34.206,-0.436792,2009,"25367901",16,9,"YXX",1,0,0
34.4492,1.39583,2019,"33146722",16,0,"YXX",1,0,0
45.05,2.65,2018,"37170467",16,0,"XXY",0,0,1
45.05,2.65,2018,"37170467",16,9,"XFX",0,1,0
45.05,2.65,2018,"37170467",16,10,"YXX",1,0,0
15.3139,-4.33167,2014,"30259821",16,5,"XFX",0,1,0
15.3139,-4.33167,2014,"30259821",16,1,"XXY",0,0,1
-0.375209,6.38591,2010,"24172030",15,1,"XXY",0,0,1
-0.375209,6.38591,2010,"24172030",15,12,"XFX",0,1,0
-0.375209,6.38591,2010,"24172030",15,4,"YXX",1,0,0
7.48333,9.06667,2016,"33968801",15,0,"XXY",0,0,1
7.48333,9.06667,2016,"33968801",15,8,"XFX",0,1,0
7.48333,9.06667,2016,"33968801",15,1,"YXX",1,0,0
7.48333,9.06667,2018,"33968801",15,0,"XXY",0,0,1
7.48333,9.06667,2018,"33968801",15,9,"XFX",0,1,0
7.48333,9.06667,2018,"33968801",15,0,"YXX",1,0,0
10.2404,-0.701546,1996,"9550213",15,0,"XXY",0,0,1
27.0018,-16.3811,2017,"39500918",15,0,"YXX",1,0,0
27.0579,-16.3074,2017,"39500918",15,0,"XXY",0,0,1
27.0579,-16.3074,2017,"39500918",15,0,"YXX",1,0,0
33.9446,-9.55629,2017,"33107096",15,5,"XFX",0,1,0
33.9446,-9.55629,2017,"33107096",15,0,"YXX",1,0,0
34.7795,-0.6766,2011,"32201636",15,3,"YXX",1,0,0
35.2877,-0.367868,2011,"32201636",15,9,"XFX",0,1,0
35.2877,-0.367868,2011,"32201636",15,4,"YXX",1,0,0
35.7435,0.4897,2014,"32201636",15,5,"YXX",1,0,0
39.85,-3.63333,1994,"19450282",15,10,"YXX",1,0,0
-1.58333,6.45,2010,"24172030",14,0,"XXY",0,0,1
-1.58333,6.45,2010,"24172030",14,11,"XFX",0,1,0
-1.58333,6.45,2010,"24172030",14,6,"YXX",1,0,0
0.60373,5.78287,2017,"31315304",14,8,"XFX",0,1,0
7.48333,9.06667,2013,"33968801",14,1,"XXY",0,0,1
7.48333,9.06667,2013,"33968801",14,9,"XFX",0,1,0
7.48333,9.06667,2013,"33968801",14,4,"YXX",1,0,0
7.48333,9.06667,2020,"36106887",14,4,"XFX",0,1,0
7.48333,9.06667,2020,"36106887",14,0,"YXX",1,0,0
26.9554,-16.5739,2018,"39500918",14,12,"XFX",0,1,0
30.6367,-29.8032,2001,"31438951",14,9,"YXX",1,0,0
32,1,2019,"34694871",14,8,"XFX",0,1,0
32.5833,-25.9667,2014,"30259821",14,1,"YXX",1,0,0
34.1321,3.51472,2019,"33146722",14,0,"YXX",1,0,0
34.7795,-0.6766,2011,"32201636",14,7,"XFX",0,1,0
35.2877,-0.367868,2009,"32201636",14,6,"YXX",1,0,0
38.4404,-5.16156,2010,"22144430",14,10,"XXY",0,0,1
40.1821,-10.2787,2017,"33107096",14,1,"XXY",0,0,1
32.5833,-25.9667,2014,"30259821",14,6,"XFX",0,1,0
32.5833,-25.9667,2014,"30259821",14,0,"XXY",0,0,1
-16.0833,11.25,2018,"37072433",13,0,"XXY",0,0,1
-16.0833,11.25,2018,"37072433",13,7,"XFX",0,1,0
-16.0833,11.25,2018,"37072433",13,1,"YXX",1,0,0
-12.1833,12.55,2021,"39846779",13,9,"XFX",0,1,0
-12.1833,12.55,2021,"39846779",13,1,"YXX",1,0,0
7.48333,9.06667,2015,"33968801",13,0,"XXY",0,0,1
7.48333,9.06667,2015,"33968801",13,10,"XFX",0,1,0
7.48333,9.06667,2015,"33968801",13,3,"YXX",1,0,0
18.91,-18.25,2023,"40744004",13,1,"XXY",0,0,1
18.91,-18.25,2023,"40744004",13,5,"XFX",0,1,0
18.91,-18.25,2023,"40744004",13,1,"YXX",1,0,0
18.91,-18.25,2023,"null",13,1,"XXY",0,0,1
18.91,-18.25,2023,"null",13,5,"XFX",0,1,0
18.91,-18.25,2023,"null",13,1,"YXX",1,0,0
27.0579,-16.3074,2017,"39500918",13,4,"XFX",0,1,0
29.9856,-1.24196,2019,"33146722",13,1,"XXY",0,0,1
29.9856,-1.24196,2019,"33146722",13,9,"XFX",0,1,0
32,1,2019,"34694871",13,0,"YXX",1,0,0
34.1321,3.51472,2019,"33146722",13,1,"XXY",0,0,1
35.2877,-0.367868,2012,"32201636",13,4,"YXX",1,0,0
38.4404,-5.16156,2009,"22144430",13,10,"YXX",1,0,0
3.97062,6.58631,2010,"39841324",12,0,"XXY",0,0,1
3.97062,6.58631,2010,"39841324",12,1,"YXX",1,0,0
6.5493,9.59031,2016,"29861750",12,0,"XFX",0,1,0
6.5493,9.59031,2016,"29861750",12,0,"YXX",1,0,0
13.2344,-8.83833,2012,"31358591",12,0,"XXY",0,0,1
13.2344,-8.83833,2012,"31358591",12,6,"XFX",0,1,0
13.2344,-8.83833,2012,"31358591",12,1,"YXX",1,0,0
20.5833,-18.3333,2023,"40744004",12,0,"XXY",0,0,1
20.5833,-18.3333,2023,"null",12,0,"XXY",0,0,1
27.0018,-16.3811,2014,"39500918",12,0,"XXY",0,0,1
29.9856,-1.24196,2019,"33146722",12,0,"YXX",1,0,0
33.6288,1.7291,2024,"40514714",12,1,"XXY",0,0,1
33.6288,1.7291,2024,"40514714",12,0,"YXX",1,0,0
35.7239,-6.16849,2014,"30259821",12,2,"YXX",1,0,0
38.4404,-5.16156,2009,"22144430",12,7,"XXY",0,0,1
38.4404,-5.16156,2009,"22144430",12,2,"XFX",0,1,0
3.97062,6.58631,2010,"39841324",12,0,"XFX",0,1,0
35.7239,-6.16849,2014,"30259821",12,6,"XFX",0,1,0
35.7239,-6.16849,2014,"30259821",12,0,"XXY",0,0,1
-17.366,14.7645,1997,"11356518",11,3,"YXX",1,0,0
-12.1833,12.55,2022,"39846779",11,7,"XFX",0,1,0
-12.1833,12.55,2022,"39846779",11,0,"YXX",1,0,0
4.7096,7.6103,2022,"39483850",11,10,"XFX",0,1,0
20.5833,-18.3333,2023,"40744004",11,6,"XFX",0,1,0
20.5833,-18.3333,2023,"null",11,6,"XFX",0,1,0
27.0018,-16.3811,2014,"39500918",11,5,"XFX",0,1,0
32.8333,1.63333,2019,"33146722",11,10,"XFX",0,1,0
32.8333,1.63333,2019,"33146722",11,0,"YXX",1,0,0
40.1821,-10.2787,2017,"33107096",11,4,"XFX",0,1,0
40.1821,-10.2787,2017,"33107096",11,0,"YXX",1,0,0
-0.2,5.55,2013,"25348538",11,11,"YXX",1,0,0
-0.2,5.55,2013,"25348538",11,2,"XFX",0,1,0
-0.2,5.55,2013,"25348538",11,2,"XXY",0,0,1
